"","file_das","line_num","Cruise","Event","DateTime_UTC","Lat","Lon","Mode","OnEffort","EffortDot","EffType","SpdKt","Bft","SegID"
"15527","DASALL2024 (8).das",15533,1652,"A",2024-10-13 17:05:38,39.0678333333333,-127.249833333333,"P",TRUE,TRUE,"N",9.8,2,492
"15528","DASALL2024 (8).das",15534,1652,"1",2024-10-13 17:05:38,39.0678333333333,-127.249833333333,"P",TRUE,FALSE,"N",9.8,2,492
"15529","DASALL2024 (8).das",15535,1652,"2",2024-10-13 17:05:38,39.0678333333333,-127.249833333333,"P",TRUE,FALSE,"N",9.8,2,492
"15530","DASALL2024 (8).das",15536,1652,"3",2024-10-13 17:05:38,39.0678333333333,-127.249833333333,"P",TRUE,FALSE,"N",9.8,2,492
"15531","DASALL2024 (8).das",15537,1652,"*",2024-10-13 17:08:14,39.0658333333333,-127.244833333333,"P",TRUE,TRUE,"N",9.8,2,492
"15532","DASALL2024 (8).das",15538,1652,"*",2024-10-13 17:10:14,39.0633333333333,-127.238833333333,"P",TRUE,TRUE,"N",9.8,2,492
"15533","DASALL2024 (8).das",15539,1652,"S",2024-10-13 17:11:06,39.0613333333333,-127.233666666667,"P",TRUE,TRUE,"N",9.8,2,492
"15534","DASALL2024 (8).das",15540,1652,"A",2024-10-13 17:11:06,39.0613333333333,-127.233666666667,"P",TRUE,TRUE,"N",9.8,2,492
"15535","DASALL2024 (8).das",15541,1652,"1",2024-10-13 17:11:06,39.0613333333333,-127.233666666667,"P",TRUE,FALSE,"N",9.8,2,492
"15536","DASALL2024 (8).das",15542,1652,"2",2024-10-13 17:11:06,39.0613333333333,-127.233666666667,"P",TRUE,FALSE,"N",9.8,2,492
"15537","DASALL2024 (8).das",15543,1652,"*",2024-10-13 17:12:14,39.061,-127.232666666667,"P",TRUE,TRUE,"N",9.8,2,492
"15538","DASALL2024 (8).das",15544,1652,"E",2024-10-13 17:12:50,39.0601666666667,-127.230833333333,"P",TRUE,TRUE,"N",9.8,2,492
"15540","DASALL2024 (8).das",15546,1652,"R",2024-10-13 17:16:23,39.0558333333333,-127.220166666667,"P",TRUE,TRUE,"N",NA,NA,493
"15541","DASALL2024 (8).das",15547,1652,"P",2024-10-13 17:16:23,39.0558333333333,-127.220166666667,"P",TRUE,TRUE,"N",NA,NA,493
"15542","DASALL2024 (8).das",15548,1652,"V",2024-10-13 17:16:23,39.0558333333333,-127.220166666667,"P",TRUE,TRUE,"N",NA,2,493
"15543","DASALL2024 (8).das",15549,1652,"W",2024-10-13 17:16:23,39.0558333333333,-127.220166666667,"P",TRUE,TRUE,"N",NA,2,493
"15544","DASALL2024 (8).das",15550,1652,"N",2024-10-13 17:16:23,39.0558333333333,-127.220166666667,"P",TRUE,TRUE,"N",10.2,2,493
"15546","DASALL2024 (8).das",15552,1652,"s",2024-10-13 17:17:43,39.0543333333333,-127.216,"P",TRUE,TRUE,"N",10.2,2,493
"15547","DASALL2024 (8).das",15553,1652,"*",2024-10-13 17:18:25,39.0535,-127.213833333333,"P",TRUE,TRUE,"N",10.2,2,493
"15548","DASALL2024 (8).das",15554,1652,"E",2024-10-13 17:19:09,39.0526666666667,-127.211666666667,"P",TRUE,TRUE,"N",10.2,2,493
"15550","DASALL2024 (8).das",15556,1652,"R",2024-10-13 17:23:00,39.0478333333333,-127.1995,"P",TRUE,TRUE,"N",NA,NA,494
"15551","DASALL2024 (8).das",15557,1652,"P",2024-10-13 17:23:00,39.0478333333333,-127.1995,"P",TRUE,TRUE,"N",NA,NA,494
"15552","DASALL2024 (8).das",15558,1652,"V",2024-10-13 17:23:00,39.0478333333333,-127.1995,"P",TRUE,TRUE,"N",NA,2,494
"15553","DASALL2024 (8).das",15559,1652,"W",2024-10-13 17:23:00,39.0478333333333,-127.1995,"P",TRUE,TRUE,"N",NA,2,494
"15554","DASALL2024 (8).das",15560,1652,"N",2024-10-13 17:23:00,39.0478333333333,-127.1995,"P",TRUE,TRUE,"N",9.27,2,494
"15555","DASALL2024 (8).das",15561,1652,"*",2024-10-13 17:25:02,39.0453333333333,-127.193166666667,"P",TRUE,TRUE,"N",9.27,2,494
"15556","DASALL2024 (8).das",15562,1652,"S",2024-10-13 17:24:17,39.0446666666667,-127.191333333333,"P",TRUE,TRUE,"N",9.27,2,494
"15557","DASALL2024 (8).das",15563,1652,"A",2024-10-13 17:24:17,39.0446666666667,-127.191333333333,"P",TRUE,TRUE,"N",9.27,2,494
"15558","DASALL2024 (8).das",15564,1652,"1",2024-10-13 17:24:17,39.0446666666667,-127.191333333333,"P",TRUE,FALSE,"N",9.27,2,494
"15559","DASALL2024 (8).das",15565,1652,"*",2024-10-13 17:27:01,39.0428333333333,-127.186833333333,"P",TRUE,TRUE,"N",9.27,2,494
"15560","DASALL2024 (8).das",15566,1652,"*",2024-10-13 17:29:02,39.0403333333333,-127.1805,"P",TRUE,TRUE,"N",9.27,2,494
"15561","DASALL2024 (8).das",15567,1652,"V",2024-10-13 17:29:46,39.0393333333333,-127.178166666667,"P",TRUE,TRUE,"N",9.27,2,494
"15562","DASALL2024 (8).das",15568,1652,"W",2024-10-13 17:29:46,39.0393333333333,-127.178166666667,"P",TRUE,TRUE,"N",9.27,2,494
"15563","DASALL2024 (8).das",15569,1652,"*",2024-10-13 17:31:02,39.0378333333333,-127.174333333333,"P",TRUE,TRUE,"N",9.27,2,494
"15564","DASALL2024 (8).das",15570,1652,"*",2024-10-13 17:33:02,39.0353333333333,-127.168,"P",TRUE,TRUE,"N",9.27,2,494
"15565","DASALL2024 (8).das",15571,1652,"*",2024-10-13 17:35:02,39.0325,-127.162,"P",TRUE,TRUE,"N",9.27,2,494
"15566","DASALL2024 (8).das",15572,1652,"*",2024-10-13 17:37:02,39.0296666666667,-127.156166666667,"P",TRUE,TRUE,"N",9.27,2,494
"15567","DASALL2024 (8).das",15573,1652,"*",2024-10-13 17:39:02,39.0268333333333,-127.150333333333,"P",TRUE,TRUE,"N",9.27,2,494
"15568","DASALL2024 (8).das",15574,1652,"*",2024-10-13 17:41:02,39.024,-127.144333333333,"P",TRUE,TRUE,"N",9.27,2,494
"15569","DASALL2024 (8).das",15575,1652,"P",2024-10-13 17:41:01,39.024,-127.144333333333,"P",TRUE,TRUE,"N",9.27,2,494
"15570","DASALL2024 (8).das",15576,1652,"V",2024-10-13 17:41:01,39.024,-127.144333333333,"P",TRUE,TRUE,"N",9.27,2,494
"15571","DASALL2024 (8).das",15577,1652,"W",2024-10-13 17:41:01,39.024,-127.144333333333,"P",TRUE,TRUE,"N",9.27,2,494
"15572","DASALL2024 (8).das",15578,1652,"N",2024-10-13 17:41:01,39.024,-127.144333333333,"P",TRUE,TRUE,"N",10,2,494
"15573","DASALL2024 (8).das",15579,1652,"*",2024-10-13 17:43:02,39.021,-127.1385,"P",TRUE,TRUE,"N",10,2,494
"15574","DASALL2024 (8).das",15580,1652,"*",2024-10-13 17:45:02,39.0183333333333,-127.1325,"P",TRUE,TRUE,"N",10,2,494
"15576","DASALL2024 (8).das",15582,1652,"*",2024-10-13 17:47:02,39.0153333333333,-127.1265,"P",TRUE,TRUE,"N",10,2,494
"15577","DASALL2024 (8).das",15583,1652,"V",2024-10-13 17:47:39,39.0145,-127.124666666667,"P",TRUE,TRUE,"N",10,2,494
"15578","DASALL2024 (8).das",15584,1652,"W",2024-10-13 17:47:39,39.0145,-127.124666666667,"P",TRUE,TRUE,"N",10,2,494
"15579","DASALL2024 (8).das",15585,1652,"*",2024-10-13 17:49:02,39.0125,-127.1205,"P",TRUE,TRUE,"N",10,2,494
"15580","DASALL2024 (8).das",15586,1652,"p",2024-10-13 17:49:45,39.0113333333333,-127.118333333333,"P",TRUE,TRUE,"N",10,2,494
"15581","DASALL2024 (8).das",15587,1652,"*",2024-10-13 17:51:02,39.0095,-127.114333333333,"P",TRUE,TRUE,"N",10,2,494
"15582","DASALL2024 (8).das",15588,1652,"p",2024-10-13 17:50:41,39.01,-127.115333333333,"P",TRUE,TRUE,"N",10,2,494
"15583","DASALL2024 (8).das",15589,1652,"E",2024-10-13 17:51:26,39.0088333333333,-127.113166666667,"P",TRUE,TRUE,"N",10,2,494
"15656","DASALL2024 (8).das",15662,1652,"R",2024-10-14 17:10:59,40.0391666666667,-125.118,"C",TRUE,TRUE,"S",NA,NA,495
"15657","DASALL2024 (8).das",15663,1652,"P",2024-10-14 17:10:59,40.0391666666667,-125.118,"C",TRUE,TRUE,"S",NA,NA,495
"15658","DASALL2024 (8).das",15664,1652,"V",2024-10-14 17:10:59,40.0391666666667,-125.118,"C",TRUE,TRUE,"S",NA,1,495
"15659","DASALL2024 (8).das",15665,1652,"W",2024-10-14 17:10:59,40.0391666666667,-125.118,"C",TRUE,TRUE,"S",NA,1,495
"15660","DASALL2024 (8).das",15666,1652,"N",2024-10-14 17:10:59,40.0391666666667,-125.118,"C",TRUE,TRUE,"S",8.05,1,495
"15661","DASALL2024 (8).das",15667,1652,"*",2024-10-14 17:13:09,40.0378333333333,-125.111833333333,"C",TRUE,TRUE,"S",8.05,1,495
"15662","DASALL2024 (8).das",15668,1652,"*",2024-10-14 17:15:09,40.0368333333333,-125.106166666667,"C",TRUE,TRUE,"S",8.05,1,495
"15663","DASALL2024 (8).das",15669,1652,"*",2024-10-14 17:17:09,40.0356666666667,-125.1005,"C",TRUE,TRUE,"S",8.05,1,495
"15664","DASALL2024 (8).das",15670,1652,"*",2024-10-14 17:19:09,40.0345,-125.094833333333,"C",TRUE,TRUE,"S",8.05,1,495
"15665","DASALL2024 (8).das",15671,1652,"*",2024-10-14 17:21:09,40.0333333333333,-125.089166666667,"C",TRUE,TRUE,"S",8.05,1,495
"15666","DASALL2024 (8).das",15672,1652,"p",2024-10-14 17:22:03,40.0328333333333,-125.086666666667,"C",TRUE,TRUE,"S",8.05,1,495
"15667","DASALL2024 (8).das",15673,1652,"*",2024-10-14 17:23:09,40.0323333333333,-125.0835,"C",TRUE,TRUE,"S",8.05,1,495
"15668","DASALL2024 (8).das",15674,1652,"p",2024-10-14 17:24:37,40.0313333333333,-125.079333333333,"C",TRUE,TRUE,"S",8.05,1,495
"15669","DASALL2024 (8).das",15675,1652,"*",2024-10-14 17:25:09,40.0311666666667,-125.077833333333,"C",TRUE,TRUE,"S",8.05,1,495
"15670","DASALL2024 (8).das",15676,1652,"*",2024-10-14 17:27:09,40.03,-125.072333333333,"C",TRUE,TRUE,"S",8.05,1,495
"15671","DASALL2024 (8).das",15677,1652,"*",2024-10-14 17:29:09,40.0286666666667,-125.066833333333,"C",TRUE,TRUE,"S",8.05,1,495
"15672","DASALL2024 (8).das",15678,1652,"*",2024-10-14 17:31:09,40.0275,-125.061166666667,"C",TRUE,TRUE,"S",8.05,1,495
"15673","DASALL2024 (8).das",15679,1652,"*",2024-10-14 17:33:09,40.0263333333333,-125.055666666667,"C",TRUE,TRUE,"S",8.05,1,495
"15674","DASALL2024 (8).das",15680,1652,"V",2024-10-14 17:33:46,40.026,-125.053833333333,"C",TRUE,TRUE,"S",8.05,1,495
"15675","DASALL2024 (8).das",15681,1652,"W",2024-10-14 17:33:46,40.026,-125.053833333333,"C",TRUE,TRUE,"S",8.05,1,495
"15676","DASALL2024 (8).das",15682,1652,"*",2024-10-14 17:35:09,40.0251666666667,-125.05,"C",TRUE,TRUE,"S",8.05,1,495
"15677","DASALL2024 (8).das",15683,1652,"*",2024-10-14 17:37:09,40.024,-125.0445,"C",TRUE,TRUE,"S",8.05,1,495
"15678","DASALL2024 (8).das",15684,1652,"*",2024-10-14 17:39:09,40.0228333333333,-125.039,"C",TRUE,TRUE,"S",8.05,1,495
"15679","DASALL2024 (8).das",15685,1652,"P",2024-10-14 17:40:35,40.0218333333333,-125.035166666667,"C",TRUE,TRUE,"S",8.05,1,495
"15680","DASALL2024 (8).das",15686,1652,"*",2024-10-14 17:41:09,40.0215,-125.033666666667,"C",TRUE,TRUE,"S",8.05,1,495
"15681","DASALL2024 (8).das",15687,1652,"V",2024-10-14 17:40:35,40.0218333333333,-125.035166666667,"C",TRUE,TRUE,"S",8.05,1,495
"15682","DASALL2024 (8).das",15688,1652,"W",2024-10-14 17:40:35,40.0218333333333,-125.035166666667,"C",TRUE,TRUE,"S",8.05,1,495
"15683","DASALL2024 (8).das",15689,1652,"N",2024-10-14 17:40:35,40.0218333333333,-125.035166666667,"C",TRUE,TRUE,"S",8.06,1,495
"15684","DASALL2024 (8).das",15690,1652,"*",2024-10-14 17:43:09,40.0203333333333,-125.028166666667,"C",TRUE,TRUE,"S",8.06,1,495
"15685","DASALL2024 (8).das",15691,1652,"*",2024-10-14 17:45:09,40.0191666666667,-125.022666666667,"C",TRUE,TRUE,"S",8.06,1,495
"15686","DASALL2024 (8).das",15692,1652,"*",2024-10-14 17:47:09,40.0181666666667,-125.017,"C",TRUE,TRUE,"S",8.06,1,495
"15687","DASALL2024 (8).das",15693,1652,"*",2024-10-14 17:49:09,40.017,-125.0115,"C",TRUE,TRUE,"S",8.06,1,495
"15688","DASALL2024 (8).das",15694,1652,"*",2024-10-14 17:51:09,40.0156666666667,-125.006,"C",TRUE,TRUE,"S",8.06,1,495
"15689","DASALL2024 (8).das",15695,1652,"*",2024-10-14 17:53:09,40.0145,-125.000333333333,"C",TRUE,TRUE,"S",8.06,1,495
"15690","DASALL2024 (8).das",15696,1652,"*",2024-10-14 17:55:09,40.0133333333333,-124.994666666667,"C",TRUE,TRUE,"S",8.06,1,495
"15691","DASALL2024 (8).das",15697,1652,"*",2024-10-14 17:57:09,40.0121666666667,-124.988833333333,"C",TRUE,TRUE,"S",8.06,1,495
"15692","DASALL2024 (8).das",15698,1652,"*",2024-10-14 17:59:09,40.0111666666667,-124.983166666667,"C",TRUE,TRUE,"S",8.06,1,495
"15693","DASALL2024 (8).das",15699,1652,"*",2024-10-14 18:01:09,40.0098333333333,-124.9775,"C",TRUE,TRUE,"S",8.06,1,495
"15694","DASALL2024 (8).das",15700,1652,"*",2024-10-14 18:03:09,40.0088333333333,-124.971666666667,"C",TRUE,TRUE,"S",8.06,1,495
"15695","DASALL2024 (8).das",15701,1652,"V",2024-10-14 18:03:06,40.0088333333333,-124.971666666667,"C",TRUE,TRUE,"S",8.06,2,495
"15696","DASALL2024 (8).das",15702,1652,"W",2024-10-14 18:03:06,40.0088333333333,-124.971666666667,"C",TRUE,TRUE,"S",8.06,2,495
"15697","DASALL2024 (8).das",15703,1652,"*",2024-10-14 18:05:09,40.0076666666667,-124.965833333333,"C",TRUE,TRUE,"S",8.06,2,495
"15698","DASALL2024 (8).das",15704,1652,"*",2024-10-14 18:07:09,40.0065,-124.96,"C",TRUE,TRUE,"S",8.06,2,495
"15699","DASALL2024 (8).das",15705,1652,"*",2024-10-14 18:09:09,40.0055,-124.954166666667,"C",TRUE,TRUE,"S",8.06,2,495
"15700","DASALL2024 (8).das",15706,1652,"*",2024-10-14 18:11:09,40.0043333333333,-124.948333333333,"C",TRUE,TRUE,"S",8.06,2,495
"15701","DASALL2024 (8).das",15707,1652,"*",2024-10-14 18:13:09,40.0033333333333,-124.9425,"C",TRUE,TRUE,"S",8.06,2,495
"15702","DASALL2024 (8).das",15708,1652,"*",2024-10-14 18:15:09,40.0023333333333,-124.936666666667,"C",TRUE,TRUE,"S",8.06,2,495
"15703","DASALL2024 (8).das",15709,1652,"*",2024-10-14 18:17:09,40.0013333333333,-124.931,"C",TRUE,TRUE,"S",8.06,2,495
"15704","DASALL2024 (8).das",15710,1652,"*",2024-10-14 18:19:09,40.0003333333333,-124.925333333333,"C",TRUE,TRUE,"S",8.06,2,495
"15705","DASALL2024 (8).das",15711,1652,"*",2024-10-14 18:21:09,39.9991666666667,-124.919833333333,"C",TRUE,TRUE,"S",8.06,2,495
"15706","DASALL2024 (8).das",15712,1652,"P",2024-10-14 18:21:12,39.9991666666667,-124.919666666667,"C",TRUE,TRUE,"S",8.06,2,495
"15707","DASALL2024 (8).das",15713,1652,"V",2024-10-14 18:21:12,39.9991666666667,-124.919666666667,"C",TRUE,TRUE,"S",8.06,2,495
"15708","DASALL2024 (8).das",15714,1652,"W",2024-10-14 18:21:12,39.9991666666667,-124.919666666667,"C",TRUE,TRUE,"S",8.06,2,495
"15709","DASALL2024 (8).das",15715,1652,"N",2024-10-14 18:21:12,39.9991666666667,-124.919666666667,"C",TRUE,TRUE,"S",6.87,2,495
"15710","DASALL2024 (8).das",15716,1652,"*",2024-10-14 18:23:09,39.9981666666667,-124.914166666667,"C",TRUE,TRUE,"S",6.87,2,495
"15711","DASALL2024 (8).das",15717,1652,"*",2024-10-14 18:25:09,39.9971666666667,-124.908666666667,"C",TRUE,TRUE,"S",6.87,2,495
"15712","DASALL2024 (8).das",15718,1652,"*",2024-10-14 18:27:09,39.9961666666667,-124.903333333333,"C",TRUE,TRUE,"S",6.87,2,495
"15713","DASALL2024 (8).das",15719,1652,"*",2024-10-14 18:29:09,39.9951666666667,-124.897833333333,"C",TRUE,TRUE,"S",6.87,2,495
"15714","DASALL2024 (8).das",15720,1652,"P",2024-10-14 18:30:56,39.9943333333333,-124.892833333333,"C",TRUE,TRUE,"S",6.87,2,495
"15715","DASALL2024 (8).das",15721,1652,"V",2024-10-14 18:30:56,39.9943333333333,-124.892833333333,"C",TRUE,TRUE,"S",6.87,2,495
"15716","DASALL2024 (8).das",15722,1652,"W",2024-10-14 18:30:56,39.9943333333333,-124.892833333333,"C",TRUE,TRUE,"S",6.87,2,495
"15717","DASALL2024 (8).das",15723,1652,"N",2024-10-14 18:30:56,39.9943333333333,-124.892833333333,"C",TRUE,TRUE,"S",8.34,2,495
"15718","DASALL2024 (8).das",15724,1652,"*",2024-10-14 18:31:09,39.9941666666667,-124.892333333333,"C",TRUE,TRUE,"S",8.34,2,495
"15719","DASALL2024 (8).das",15725,1652,"*",2024-10-14 18:33:09,39.9931666666667,-124.886833333333,"C",TRUE,TRUE,"S",8.34,2,495
"15720","DASALL2024 (8).das",15726,1652,"S",2024-10-14 18:32:25,39.9931666666667,-124.886833333333,"C",TRUE,TRUE,"S",8.34,2,495
"15721","DASALL2024 (8).das",15727,1652,"A",2024-10-14 18:32:25,39.9931666666667,-124.886833333333,"C",TRUE,TRUE,"S",8.34,2,495
"15722","DASALL2024 (8).das",15728,1652,"1",2024-10-14 18:32:25,39.9931666666667,-124.886833333333,"C",TRUE,FALSE,"S",8.34,2,495
"15723","DASALL2024 (8).das",15729,1652,"*",2024-10-14 18:35:09,39.9921666666667,-124.8815,"C",TRUE,TRUE,"S",8.34,2,495
"15724","DASALL2024 (8).das",15730,1652,"*",2024-10-14 18:37:09,39.991,-124.876,"C",TRUE,TRUE,"S",8.34,2,495
"15725","DASALL2024 (8).das",15731,1652,"*",2024-10-14 18:39:09,39.99,-124.870666666667,"C",TRUE,TRUE,"S",8.34,2,495
"15726","DASALL2024 (8).das",15732,1652,"*",2024-10-14 18:41:09,39.9888333333333,-124.865166666667,"C",TRUE,TRUE,"S",8.34,2,495
"15727","DASALL2024 (8).das",15733,1652,"*",2024-10-14 18:43:09,39.9876666666667,-124.859666666667,"C",TRUE,TRUE,"S",8.34,2,495
"15728","DASALL2024 (8).das",15734,1652,"*",2024-10-14 18:45:09,39.9866666666667,-124.854,"C",TRUE,TRUE,"S",8.34,2,495
"15729","DASALL2024 (8).das",15735,1652,"p",2024-10-14 18:45:34,39.9863333333333,-124.852833333333,"C",TRUE,TRUE,"S",8.34,2,495
"15730","DASALL2024 (8).das",15736,1652,"*",2024-10-14 18:47:09,39.9855,-124.8485,"C",TRUE,TRUE,"S",8.34,2,495
"15731","DASALL2024 (8).das",15737,1652,"*",2024-10-14 18:49:09,39.9843333333333,-124.843,"C",TRUE,TRUE,"S",8.34,2,495
"15732","DASALL2024 (8).das",15738,1652,"*",2024-10-14 18:51:09,39.9831666666667,-124.8375,"C",TRUE,TRUE,"S",8.34,2,495
"15733","DASALL2024 (8).das",15739,1652,"*",2024-10-14 18:53:09,39.9818333333333,-124.832,"C",TRUE,TRUE,"S",8.34,2,495
"15734","DASALL2024 (8).das",15740,1652,"*",2024-10-14 18:55:09,39.9806666666667,-124.826666666667,"C",TRUE,TRUE,"S",8.34,2,495
"15735","DASALL2024 (8).das",15741,1652,"*",2024-10-14 18:57:09,39.9795,-124.821166666667,"C",TRUE,TRUE,"S",8.34,2,495
"15736","DASALL2024 (8).das",15742,1652,"*",2024-10-14 18:59:09,39.9785,-124.815833333333,"C",TRUE,TRUE,"S",8.34,2,495
"15737","DASALL2024 (8).das",15743,1652,"P",2024-10-14 19:00:39,39.9776666666667,-124.811833333333,"C",TRUE,TRUE,"S",8.34,2,495
"15738","DASALL2024 (8).das",15744,1652,"*",2024-10-14 19:01:09,39.9773333333333,-124.8105,"C",TRUE,TRUE,"S",8.34,2,495
"15739","DASALL2024 (8).das",15745,1652,"V",2024-10-14 19:00:39,39.9776666666667,-124.811833333333,"C",TRUE,TRUE,"S",8.34,2,495
"15740","DASALL2024 (8).das",15746,1652,"W",2024-10-14 19:00:39,39.9776666666667,-124.811833333333,"C",TRUE,TRUE,"S",8.34,2,495
"15741","DASALL2024 (8).das",15747,1652,"N",2024-10-14 19:00:39,39.9776666666667,-124.811833333333,"C",TRUE,TRUE,"S",7.32,2,495
"15742","DASALL2024 (8).das",15748,1652,"P",2024-10-14 19:02:03,39.9768333333333,-124.808,"C",TRUE,TRUE,"S",7.32,2,495
"15743","DASALL2024 (8).das",15749,1652,"V",2024-10-14 19:02:03,39.9768333333333,-124.808,"C",TRUE,TRUE,"S",7.32,2,495
"15744","DASALL2024 (8).das",15750,1652,"W",2024-10-14 19:02:03,39.9768333333333,-124.808,"C",TRUE,TRUE,"S",7.32,2,495
"15745","DASALL2024 (8).das",15751,1652,"N",2024-10-14 19:02:03,39.9768333333333,-124.808,"C",TRUE,TRUE,"S",8.07,2,495
"15746","DASALL2024 (8).das",15752,1652,"*",2024-10-14 19:03:09,39.9761666666667,-124.805,"C",TRUE,TRUE,"S",8.07,2,495
"15747","DASALL2024 (8).das",15753,1652,"*",2024-10-14 19:05:09,39.9748333333333,-124.7995,"C",TRUE,TRUE,"S",8.07,2,495
"15748","DASALL2024 (8).das",15754,1652,"*",2024-10-14 19:07:09,39.9736666666667,-124.794,"C",TRUE,TRUE,"S",8.07,2,495
"15749","DASALL2024 (8).das",15755,1652,"*",2024-10-14 19:09:09,39.9725,-124.7885,"C",TRUE,TRUE,"S",8.07,2,495
"15750","DASALL2024 (8).das",15756,1652,"S",2024-10-14 19:09:20,39.972,-124.786,"C",TRUE,TRUE,"S",8.07,2,495
"15751","DASALL2024 (8).das",15757,1652,"A",2024-10-14 19:09:20,39.972,-124.786,"C",TRUE,TRUE,"S",8.07,2,495
"15752","DASALL2024 (8).das",15758,1652,"1",2024-10-14 19:09:20,39.972,-124.786,"C",TRUE,FALSE,"S",8.07,2,495
"15753","DASALL2024 (8).das",15759,1652,"2",2024-10-14 19:09:20,39.972,-124.786,"C",TRUE,FALSE,"S",8.07,2,495
"15754","DASALL2024 (8).das",15760,1652,"3",2024-10-14 19:09:20,39.972,-124.786,"C",TRUE,FALSE,"S",8.07,2,495
"15755","DASALL2024 (8).das",15761,1652,"E",2024-10-14 19:10:04,39.9718333333333,-124.786,"C",TRUE,TRUE,"S",8.07,2,495
"15792","DASALL2024 (8).das",15798,1652,"R",2024-10-14 20:36:50,39.9856666666667,-124.722333333333,"C",TRUE,TRUE,"S",NA,NA,496
"15793","DASALL2024 (8).das",15799,1652,"P",2024-10-14 20:36:50,39.9856666666667,-124.722333333333,"C",TRUE,TRUE,"S",NA,NA,496
"15794","DASALL2024 (8).das",15800,1652,"V",2024-10-14 20:36:50,39.9856666666667,-124.722333333333,"C",TRUE,TRUE,"S",NA,3,496
"15795","DASALL2024 (8).das",15801,1652,"W",2024-10-14 20:36:50,39.9856666666667,-124.722333333333,"C",TRUE,TRUE,"S",NA,3,496
"15796","DASALL2024 (8).das",15802,1652,"N",2024-10-14 20:36:50,39.9856666666667,-124.722333333333,"C",TRUE,TRUE,"S",9.15,3,496
"15797","DASALL2024 (8).das",15803,1652,"*",2024-10-14 20:38:54,39.9823333333333,-124.717833333333,"C",TRUE,TRUE,"S",9.15,3,496
"15798","DASALL2024 (8).das",15804,1652,"*",2024-10-14 20:40:54,39.979,-124.713166666667,"C",TRUE,TRUE,"S",9.15,3,496
"15799","DASALL2024 (8).das",15805,1652,"*",2024-10-14 20:42:54,39.9755,-124.708833333333,"C",TRUE,TRUE,"S",9.15,3,496
"15800","DASALL2024 (8).das",15806,1652,"*",2024-10-14 20:44:54,39.9721666666667,-124.704166666667,"C",TRUE,TRUE,"S",9.15,3,496
"15801","DASALL2024 (8).das",15807,1652,"*",2024-10-14 20:46:54,39.9686666666667,-124.699666666667,"C",TRUE,TRUE,"S",9.15,3,496
"15802","DASALL2024 (8).das",15808,1652,"*",2024-10-14 20:48:54,39.9653333333333,-124.695166666667,"C",TRUE,TRUE,"S",9.15,3,496
"15803","DASALL2024 (8).das",15809,1652,"*",2024-10-14 20:50:54,39.9618333333333,-124.690666666667,"C",TRUE,TRUE,"S",9.15,3,496
"15805","DASALL2024 (8).das",15811,1652,"S",2024-10-14 20:52:29,39.9593333333333,-124.685833333333,"C",TRUE,TRUE,"S",9.15,3,496
"15806","DASALL2024 (8).das",15812,1652,"A",2024-10-14 20:52:29,39.9593333333333,-124.685833333333,"C",TRUE,TRUE,"S",9.15,3,496
"15807","DASALL2024 (8).das",15813,1652,"1",2024-10-14 20:52:29,39.9593333333333,-124.685833333333,"C",TRUE,FALSE,"S",9.15,3,496
"15808","DASALL2024 (8).das",15814,1652,"2",2024-10-14 20:52:29,39.9593333333333,-124.685833333333,"C",TRUE,FALSE,"S",9.15,3,496
"15809","DASALL2024 (8).das",15815,1652,"*",2024-10-14 20:52:54,39.9593333333333,-124.6855,"C",TRUE,TRUE,"S",9.15,3,496
"15810","DASALL2024 (8).das",15816,1652,"*",2024-10-14 20:54:54,39.9576666666667,-124.6795,"C",TRUE,TRUE,"S",9.15,3,496
"15811","DASALL2024 (8).das",15817,1652,"S",2024-10-14 20:54:59,39.9571666666667,-124.677666666667,"C",TRUE,TRUE,"S",9.15,3,496
"15812","DASALL2024 (8).das",15818,1652,"A",2024-10-14 20:54:59,39.9571666666667,-124.677666666667,"C",TRUE,TRUE,"S",9.15,3,496
"15813","DASALL2024 (8).das",15819,1652,"1",2024-10-14 20:54:59,39.9571666666667,-124.677666666667,"C",TRUE,FALSE,"S",9.15,3,496
"15814","DASALL2024 (8).das",15820,1652,"2",2024-10-14 20:54:59,39.9571666666667,-124.677666666667,"C",TRUE,FALSE,"S",9.15,3,496
"15815","DASALL2024 (8).das",15821,1652,"3",2024-10-14 20:54:59,39.9571666666667,-124.677666666667,"C",TRUE,FALSE,"S",9.15,3,496
"15816","DASALL2024 (8).das",15822,1652,"*",2024-10-14 20:56:54,39.9565,-124.673333333333,"C",TRUE,TRUE,"S",9.15,3,496
"15817","DASALL2024 (8).das",15823,1652,"s",2024-10-14 20:58:30,39.9586666666667,-124.669166666667,"C",TRUE,TRUE,"S",9.15,3,496
"15818","DASALL2024 (8).das",15824,1652,"*",2024-10-14 20:58:54,39.9591666666667,-124.668,"C",TRUE,TRUE,"S",9.15,3,496
"15819","DASALL2024 (8).das",15825,1652,"s",2024-10-14 20:59:18,39.9598333333333,-124.666833333333,"C",TRUE,TRUE,"S",9.15,3,496
"15820","DASALL2024 (8).das",15826,1652,"*",2024-10-14 21:00:54,39.9628333333333,-124.663,"C",TRUE,TRUE,"S",9.15,3,496
"15821","DASALL2024 (8).das",15827,1652,"*",2024-10-14 21:02:54,39.9668333333333,-124.6585,"C",TRUE,TRUE,"S",9.15,3,496
